DATE,OceanTemp,Salinity,SeaPressure,BlueCrabCatch,WaveDirection,AverageWavePeriod,DominantWavePeriod,WaveHeight,Gust,WindSpeed,WindDirection,Illum,PRCP,AvgDailyWind,Weekend,Attack
20130314,13.9,36.2,,10185,147.8,,,1.89,,,,NM,0,42,No,N
20130315,13.7,36.2,,4514,147.8,,,1.89,,,,LQ,0,42,Yes,N
20130316,13.4,36.2,,3386,147.8,,,1.89,,,,LQ,0,59,Yes,N
20130317,11.8,35,,5643,147.8,,,1.89,,,,LQ,0,49,Yes,N
20130318,12.8,36.2,,3008,147.8,,,1.89,,,,LQ,0,29,No,N
20130319,13.6,36.2,,847,147.8,,,1.89,,,,FQ,81,34,No,N
20130320,13.5,36.2,,17981,147.8,,,1.89,,,,FQ,0,26,No,N
20130321,13.3,36.2,,14459,147.8,,,1.89,,,,FQ,0,34,No,N
20130322,15.6,,,20960,147.8,,,1.89,,,,FQ,0,33,Yes,N
20130323,13,36.2,,19319,147.8,,,1.89,,,,FM,0,20,Yes,N
20130324,12.7,36,,8645,147.8,,,1.89,,,,FM,81,48,Yes,N
20130325,12.9,35.9,,9200,147.8,,,1.89,,,,NM,30,55,No,N
20130326,12.4,35.8,,12029,147.8,,,1.89,,,,FM,0,47,No,N
20130327,12.3,35.8,,38494,147.8,,,1.89,,,,FM,0,42,No,N
20130328,12.5,35.8,,20597,147.8,,,1.89,,,,FM,0,37,No,N
20130329,12.4,35.7,,27741,147.8,,,1.89,,,,FM,0,24,Yes,N
20130330,12.4,35.7,,27447,147.8,,,1.89,,,,FM,0,24,Yes,N
20130331,12.6,35.7,,10648,147.8,,,1.89,,,,FQ,0,46,Yes,N
20130401,12.2,35.4,,28630,104.2,,,1.59,,,,FQ,5,27,No,N
20130402,12.4,35.4,,16194,104.2,,,1.59,,,,FQ,0,41,No,N
20130403,12.6,35.5,,34952,104.2,,,1.59,,,,LQ,0,31,No,N
20130404,12.5,35.6,,36818,104.2,,,1.59,,,,LQ,201,53,No,N
20130405,12.5,35.5,,35935,104.2,,,1.59,,,,LQ,84,35,Yes,N
20130406,12.5,35.4,,30668,104.2,,,1.59,,,,LQ,0,42,Yes,N
20130407,12.8,35.7,,19785,104.2,,,1.59,,,,NM,0,28,Yes,N
20130408,13.7,35.8,,10860,104.2,,,1.59,,,,NM,0,25,No,N
20130409,14.6,35.6,,2649,104.2,,,1.59,,,,NM,0,35,No,N
20130410,15,35.2,,12717,104.2,,,1.59,,,,NM,0,47,No,N
20130411,15.4,34.8,,13086,104.2,,,1.59,,,,NM,0,42,No,N
20130412,16,34.5,,67532,104.2,,,1.59,,,,NM,127,51,Yes,N
20130413,15.7,34.5,,24658,104.2,,,1.59,,,,NM,0,43,Yes,N
20130414,16.2,35.4,,33803,104.2,,,1.59,,,,LQ,0,27,Yes,N
20130415,16.7,35.6,,11631,104.2,,,1.59,,,,LQ,28,42,No,N
20130416,20.5,36.2,,10199,104.2,,,1.59,,,,LQ,0,33,No,N
20130417,22.4,36.1,,38359,104.2,,,1.59,,,,LQ,0,16,No,N
20130418,22.1,36.1,,32926,104.2,,,1.59,,,,FQ,0,29,No,N
20130419,22.7,36.1,,24818,104.2,,,1.59,,,,FQ,48,60,Yes,N
20130420,22.8,36.1,,22341,104.2,,,1.59,,,,FQ,290,42,Yes,N
20130421,22.4,36.1,,18251,104.2,,,1.59,,,,FQ,0,61,Yes,N
20130422,21.2,36.1,,15787,104.2,,,1.59,,,,FM,71,62,No,N
20130423,19.5,36.1,,7877,104.2,,,1.59,,,,FM,0,51,No,N
20130424,18.1,35.8,,58442,104.2,,,1.59,,,,NM,0,26,No,N
20130425,17.8,35.6,,53116,104.2,,,1.59,,,,FM,3,43,No,N
20130426,17.7,35.7,,49327,104.2,,,1.59,,,,FM,0,33,Yes,N
20130427,17.7,35.7,,39137,104.2,,,1.59,,,,FM,0,31,Yes,N
20130428,18.2,35.8,,51561,104.2,,,1.59,,,,FM,0,33,Yes,N
20130429,17.6,35.5,,32256,104.2,,,1.59,,,,FQ,127,34,No,N
20130430,16.7,34.9,,24236,104.2,,,1.59,,,,FQ,0,30,No,N
20130501,17.3,35.3,,70464,113,,,1.22,,,,FQ,0,38,No,N
20130502,17.8,35.5,,74134,113,,,1.22,,,,FQ,10,48,No,N
20130503,17.4,35.3,,68402,113,,,1.22,,,,LQ,0,63,Yes,N
20130504,19.2,35.8,,74829,113,,,1.22,,,,LQ,0,61,Yes,N
20130505,19.2,35.9,,98023,113,,,1.22,,,,LQ,51,40,Yes,N
20130506,19.6,35.8,,65444,113,,,1.22,,,,NM,74,59,No,N
20130507,20.2,35.9,,62674,113,,,1.22,,,,NM,107,21,No,N
20130508,19.9,35.9,,119174,113,,,1.22,,,,NM,0,24,No,N
20130509,19.1,35.3,,90557,113,,,1.22,,,,NM,0,31,No,N
20130510,19.4,35,,121442,113,,,1.22,,,,NM,0,28,Yes,N
20130511,19.6,34.6,,95924,113,,,1.22,,,,NM,0,45,Yes,N
20130512,19.8,34.7,,141996,113,,,1.22,,,,NM,0,33,Yes,N
20130513,18.3,34.8,,115089,113,,,1.22,,,,NM,0,44,No,N
20130514,18,34.8,,107246,113,,,1.22,,,,LQ,0,28,No,N
20130515,18.4,34.8,,114627,113,,,1.22,,,,LQ,0,58,No,N
20130516,19.5,34.9,,119019,113,,,1.22,,,,LQ,0,57,No,N
20130517,20.9,35.4,,108847,113,,,1.22,,,,LQ,0,23,Yes,N
20130518,21,35.1,,97521,113,,,1.22,,,,FQ,0,23,Yes,N
20130519,21.9,34.8,,102425,113,,,1.22,,,,FQ,0,34,Yes,N
20130520,22.4,35.4,,85942,113,,,1.22,,,,FQ,0,37,No,N
20130521,22.9,35.7,,28447,113,,,1.22,,,,FM,0,36,No,N
20130522,23.4,35.4,,117979,113,,,1.22,,,,FM,69,41,No,N
20130523,23.2,35,,103491,113,,,1.22,,,,NM,546,57,No,N
20130524,23.1,35.1,,128748,113,,,1.22,,,,FM,0,37,Yes,N
20130525,22.4,35.6,,110250,113,,,1.22,,,,FM,0,40,Yes,N
20130526,22.4,35.6,,20809,113,,,1.22,,,,FM,0,22,Yes,N
20130527,22.6,35.6,,112925,113,,,1.22,,,,FM,0,18,No,N
20130528,22.7,35.5,,35918,113,,,1.22,,,,FM,0,36,No,N
20130529,23,35.4,,153909,113,,,1.22,,,,FQ,0,31,No,N
20130530,23.6,35.3,,86319,113,,,1.22,,,,FQ,0,25,No,N
20130531,24,35.3,,150108,113,,,1.22,,,,FQ,0,27,Yes,N
20130601,24.3,35.4,,114784,138.3,,,1.09,,,,LQ,0,35,Yes,N
20130602,24.5,35.7,,99981,138.3,,,1.09,,,,LQ,0,44,Yes,N
20130603,24.7,35.5,,154455,138.3,,,1.09,,,,LQ,396,50,No,N
20130604,24.6,35.2,,31918,138.3,,,1.09,,,,LQ,0,34,No,N
20130605,24.1,35.8,,170009,138.3,,,1.09,,,,NM,0,28,No,N
20130606,23.9,35.7,,146131,138.3,,,1.09,,,,NM,191,51,No,N
20130607,23.5,35.8,,131045,138.3,,,1.09,,,,NM,213,105,Yes,N
20130608,24,35.7,,137454,138.3,,,1.09,,,,NM,0,64,Yes,N
20130609,24.6,35.6,,147896,138.3,,,1.09,,,,NM,0,45,Yes,N
20130610,24.7,35.5,,148845,138.3,,,1.09,,,,NM,5,57,No,N
20130611,24.9,35.4,,30978,138.3,,,1.09,,,,NM,25,72,No,N
20130612,25.6,35.4,,186687,138.3,,,1.09,,,,LQ,0,40,No,N
20130613,25.8,35.3,,138799,138.3,,,1.09,,,,LQ,0,61,No,N
20130614,25.6,35.4,,160001,138.3,,,1.09,,,,LQ,76,41,Yes,N
20130615,25.7,35.4,,127186,138.3,,,1.09,,,,LQ,0,31,Yes,N
20130616,25.5,35.4,,116267,138.3,,,1.09,,,,FQ,0,52,Yes,N
20130617,25.6,35.2,,124014,138.3,,,1.09,,,,FQ,0,46,No,N
20130618,25.7,35.1,,44789,138.3,,,1.09,,,,FQ,0,43,No,N
20130619,26,34.2,,161900,138.3,,,1.09,,,,FQ,64,43,No,N
20130620,25.4,35.4,,142727,138.3,,,1.09,,,,FM,0,45,No,N
20130621,25.4,35.2,,163952,138.3,,,1.09,,,,NM,0,36,Yes,N
20130622,25.3,34.9,,107575,138.3,,,1.09,,,,FM,3,38,Yes,N
20130623,25.3,35.4,,116486,138.3,,,1.09,,,,FM,0,43,Yes,N
20130624,25.7,35.4,,124710,138.3,,,1.09,,,,FM,0,39,No,N
20130625,25.6,35.4,,30655,138.3,,,1.09,,,,FM,0,48,No,N
20130626,26.1,35.4,,138139,138.3,,,1.09,,,,FM,0,53,No,N
20130627,26.2,35.2,,100004,138.3,,,1.09,,,,FQ,56,62,No,N
20130628,26.1,34.6,,132505,138.3,,,1.09,,,,FQ,373,72,Yes,N
20130629,26,35,,106065,138.3,,,1.09,,,,FQ,0,78,Yes,N
20130630,25.8,35,,105985,138.3,,,1.09,,,,LQ,213,61,Yes,N
20130701,25.6,35.2,,110233,169.1,,,1.14,,,,LQ,150,64,No,N
20130702,25.6,35.3,,28418,169.1,,,1.14,,,,LQ,30,47,No,N
20130703,25.8,35.4,,149905,169.1,,,1.14,,,,LQ,0,47,No,N
20130704,26.1,35.5,,118314,169.1,,,1.14,,,,NM,0,42,No,N
20130705,26.3,35.4,,116376,169.1,,,1.14,,,,NM,0,41,Yes,N
20130706,26.6,35.5,,109951,169.1,,,1.14,,,,NM,0,34,Yes,N
20130707,26.9,35.5,,111988,169.1,,,1.14,,,,NM,0,45,Yes,N
20130708,27,35.5,,79675,169.1,,,1.14,,,,NM,0,39,No,N
20130709,27.1,35.4,,27665,169.1,,,1.14,,,,NM,0,36,No,N
20130710,27.2,35.4,,167647,169.1,,,1.14,,,,NM,0,40,No,N
20130711,27.8,34.6,,93250,169.1,,,1.14,,,,NM,30,44,No,Y
20130712,26.6,34.8,,125322,169.1,,,1.14,,,,LQ,137,28,Yes,N
20130713,26.9,35.2,,79606,169.1,,,1.14,,,,LQ,5,38,Yes,N
20130714,26.1,35.4,,126817,169.1,,,1.14,,,,LQ,0,34,Yes,N
20130715,26.7,35.3,,96127,169.1,,,1.14,,,,LQ,0,19,No,N
20130716,27.2,35.2,,16780,169.1,,,1.14,,,,FQ,3,31,No,N
20130717,27.4,35.3,,139172,169.1,,,1.14,,,,FQ,0,19,No,N
20130718,27.4,35.3,,98088,169.1,,,1.14,,,,FQ,0,19,No,N
20130719,27.6,34.5,,106191,169.1,,,1.14,,,,FM,0,51,Yes,N
20130720,27,35.3,,1234,169.1,,,1.14,,,,FM,0,57,Yes,N
20130721,27.1,34.8,,73197,169.1,,,1.14,,,,NM,0,44,Yes,N
20130722,27,34.7,,118219,169.1,,,1.14,,,,FM,0,38,No,N
20130723,26.7,34.7,,90741,169.1,,,1.14,,,,FM,0,58,No,N
20130724,26.4,34.9,,22614,169.1,,,1.14,,,,FM,0,31,No,N
20130725,26.4,34.7,,159743,169.1,,,1.14,,,,FM,53,34,No,N
20130726,27,35,,109794,169.1,,,1.14,,,,FQ,0,30,Yes,N
20130727,27.5,35.4,,120556,169.1,,,1.14,,,,FQ,0,31,Yes,N
20130728,27.5,35.4,,102060,169.1,,,1.14,,,,FQ,71,49,Yes,N
20130729,27.5,35,,121328,169.1,,,1.14,,,,FQ,0,39,No,N
20130730,27.2,34.7,,108469,169.1,,,1.14,,,,LQ,25,22,No,N
20130731,27.2,,,35042,169.1,,,1.14,,,,LQ,0,22,No,N
20130801,27.3,34.5,,168302,133.9,,,1.15,,,,LQ,104,41,No,N
20130802,27.1,34.4,,126721,133.9,,,1.15,,,,LQ,0,41,Yes,N
20130803,27.2,34.4,,118308,133.9,,,1.15,,,,NM,0,42,Yes,N
20130804,27.5,34.6,,162123,133.9,,,1.15,,,,NM,71,31,Yes,N
20130805,26.3,35.2,,108297,133.9,,,1.15,,,,NM,0,23,No,N
20130806,27.2,34.8,,120372,133.9,,,1.15,,,,NM,0,31,No,N
20130807,27.3,34.6,,38048,133.9,,,1.15,,,,NM,0,38,No,N
20130808,27.6,34.8,,173513,133.9,,,1.15,,,,NM,0,33,No,N
20130809,27.7,34.6,,138731,133.9,,,1.15,,,,NM,0,49,Yes,N
20130810,27.6,35.2,,129667,133.9,,,1.15,,,,LQ,142,46,Yes,N
20130811,27.5,35.4,,154504,133.9,,,1.15,,,,LQ,15,22,Yes,N
20130812,27.7,35.3,,150538,133.9,,,1.15,,,,LQ,0,32,No,N
20130813,28.1,35.1,,114011,133.9,,,1.15,,,,LQ,3,49,No,N
20130814,27.5,34.9,,34897,133.9,,,1.15,,,,FQ,193,44,No,N
20130815,27.9,35,,225898,133.9,,,1.15,,,,FQ,64,27,No,N
20130816,27.1,35.3,,149697,133.9,,,1.15,,,,FQ,36,34,Yes,N
20130817,27,35.4,,146910,133.9,,,1.15,,,,FM,231,35,Yes,N
20130818,27.5,,,126972,133.9,,,1.15,,,,FM,0,34,Yes,N
20130819,27.5,,,145845,133.9,,,1.15,,,,NM,10,20,No,N
20130820,27.5,,,154559,133.9,,,1.15,,,,FM,0,21,No,N
20130821,27.5,,,73999,133.9,,,1.15,,,,FM,0,26,No,N
20130822,27.5,,,97593,133.9,,,1.15,,,,FM,0,34,No,N
20130823,27.5,,,139717,133.9,,,1.15,,,,FM,64,30,Yes,N
20130824,27.5,,,156282,133.9,,,1.15,,,,FM,20,50,Yes,N
20130825,27.5,,,150251,133.9,,,1.15,,,,FQ,0,43,Yes,N
20130826,27.5,,,117066,133.9,,,1.15,,,,FQ,0,22,No,N
20130827,27.5,,,161051,133.9,,,1.15,,,,FQ,0,50,No,N
20130828,27.5,,,37655,133.9,,,1.15,,,,FQ,0,55,No,N
20130829,27.5,,,179895,133.9,,,1.15,,,,LQ,8,43,No,N
20130830,27.5,,,142480,133.9,,,1.15,,,,LQ,0,28,Yes,N
20130831,27.5,,,138752,133.9,,,1.15,,,,LQ,0,25,Yes,N
20130901,27.1,,,141212,96,,,1.38,,,,NM,0,41,Yes,N
20130902,27.1,,,161461,96,,,1.38,,,,NM,150,55,No,N
20130903,27.1,,,106411,96,,,1.38,,,,NM,188,39,No,N
20130904,27.1,,,51806,96,,,1.38,,,,NM,0,12,No,N
20130905,27.1,,,190260,96,,,1.38,,,,NM,0,14,No,N
20130906,27.1,,,61209,96,,,1.38,,,,NM,0,36,Yes,N
20130907,27.1,,,174530,96,,,1.38,,,,NM,0,29,Yes,N
20130908,27.1,,,150699,96,,,1.38,,,,NM,0,21,Yes,N
20130909,27.1,,,132621,96,,,1.38,,,,LQ,0,22,No,N
20130910,27.1,,,118072,96,,,1.38,,,,LQ,0,19,No,N
20130911,27.1,,,14910,96,,,1.38,,,,LQ,0,14,No,N
20130912,27.1,,,98848,96,,,1.38,,,,FQ,0,29,No,N
20130913,27.1,,,206097,96,,,1.38,,,,FQ,0,39,Yes,N
20130914,27.1,,,157770,96,,,1.38,,,,FQ,0,36,Yes,N
20130915,27.1,,,148375,96,,,1.38,,,,FM,0,25,Yes,N
20130916,27.1,,,88657,96,,,1.38,,,,FM,328,30,No,N
20130917,27.5,36.2,,56038,96,,,1.38,,,,NM,0,52,No,N
20130918,27.1,36.2,,62293,96,,,1.38,,,,FM,0,34,No,N
20130919,27,36.2,,230203,96,,,1.38,,,,FM,0,27,No,N
20130920,27,36.2,,170530,96,,,1.38,,,,FM,0,26,Yes,N
20130921,27,36.1,,152522,96,,,1.38,,,,FM,0,33,Yes,N
20130922,27.8,36.1,,129356,96,,,1.38,,,,FM,561,38,Yes,N
20130923,27.6,36.1,,114018,96,,,1.38,,,,FQ,0,43,No,N
20130924,27.4,36.1,,120587,96,,,1.38,,,,FQ,0,14,No,N
20130925,27.3,36.1,,45985,96,,,1.38,,,,FQ,0,21,No,N
20130926,27,36.1,,142528,96,,,1.38,,,,FQ,0,34,No,N
20130927,26.8,36.1,,41997,96,,,1.38,,,,LQ,0,48,Yes,N
20130928,26.2,36.1,,11944,96,,,1.38,,,,LQ,0,51,Yes,N
20130929,25.8,36.1,,152645,96,,,1.38,,,,LQ,0,38,Yes,N
20130930,25.4,36.2,,219262,96,,,1.38,,,,LQ,0,26,No,N
20131001,25.3,36.2,1019.2,145131,68,6.4,10,1.39,6,5.2,6,NM,0,17,No,N
20131002,25.3,36.2,1019.8,43870,53,6.55,10,1,4.7,3.9,301,NM,0,25,No,N
20131003,25.4,36.2,1020.7,102923,83,6.37,8.33,0.58,4.9,4.3,310,NM,0,21,No,N
20131004,25.5,36.1,1020.7,100366,82,6.07,10.81,0.39,2,1.3,260,NM,0,16,Yes,N
20131005,25.8,36.1,1019.8,214382,88,5.79,10,0.45,1.1,0.7,287,NM,0,17,Yes,N
20131006,26,36.1,1018.9,183188,134,4.78,8.33,0.45,5.5,4.1,144,NM,0,21,Yes,N
20131007,25.9,36.1,1014.1,134251,163,4.11,4.76,1.1,9.6,8.1,162,NM,5,40,No,N
20131008,25.9,36.1,1016,74061,13,5.35,6.67,2.28,15.7,13.5,42,LQ,295,57,No,N
20131009,24.7,36.1,1011,30542,48,5.91,7.69,2.49,14.1,11.8,34,LQ,1600,53,No,N
20131010,24.8,36.1,1009.2,175850,51,7.15,10.81,2.2,6.4,4.5,229,LQ,160,32,No,N
20131011,24.9,36,1011.8,140247,65,5.55,11.43,1.5,7.6,6,272,FQ,5,31,Yes,N
20131012,24.6,36.2,1015,81161,61,6.57,10.81,0.88,1.7,0.8,14,FQ,0,10,Yes,N
20131013,24.3,36.2,1017.1,85879,51,4.62,9.09,1.04,9.3,7.8,26,FQ,0,38,Yes,N
20131014,24.3,36.2,1018.4,89559,101.4,99,99,1.34,10.9,9.3,23,FQ,0,54,No,N
20131015,24.4,36.2,1015.5,129019,73,5.68,10,1.93,11.5,9.9,26,FM,0,47,No,N
20131016,24,35.8,1013.7,38247,70,5.65,9.09,1.45,9.2,7.5,26,FM,0,33,No,N
20131017,24,35.8,1014.5,133788,61,6.62,9.09,1.06,4.1,3.2,315,NM,0,24,No,N
20131018,24,35.9,1015.4,89774,92,5.83,10,1,4.8,4,348,FM,97,27,Yes,N
20131019,24.3,36,1012.8,63516,87,4.9,9.09,1.24,4.2,3.4,33,FM,102,26,Yes,N
20131020,23.2,35.9,1015.5,88214,5,4.32,5,1.16,10,8.1,19,FM,0,34,Yes,N
20131021,23.6,35.4,,25051,101.4,,,1.34,,,,FM,0,27,No,N
20131022,23.6,35.5,,64958,101.4,,,1.34,,,,FM,3,23,No,N
20131023,23.5,35.4,,15309,101.4,,,1.34,,,,FQ,130,36,No,N
20131024,23.2,35.6,,38683,101.4,,,1.34,,,,FQ,0,30,No,N
20131025,22.7,35.1,,75538,101.4,,,1.34,,,,FQ,3,28,Yes,N
20131026,22.5,35.2,,109547,101.4,,,1.34,,,,FQ,0,25,Yes,N
20131027,22.4,35.5,,63759,101.4,,,1.34,,,,LQ,0,24,Yes,N
20131028,22.2,35.4,,28889,101.4,,,1.34,,,,LQ,0,12,No,N
20131029,22.1,35.4,,67631,101.4,,,1.34,,,,LQ,0,22,No,N
20131030,22.1,35.4,,19399,101.4,,,1.34,,,,LQ,0,10,No,N
20131031,22.2,35.2,,76218,101.4,,,1.34,,,,NM,3,34,No,N
20131101,22.1,35.5,1011.8,41219,162,5.92,7.69,2.81,15.3,12.3,224,NM,36,68,Yes,N
20131102,22,35.6,1006.7,7085,170,5.64,7.14,1.87,9.4,7.4,252,NM,203,38,Yes,N
20131103,22.2,35.9,1017.5,55052,5,4.97,5.88,1.66,13.1,11,342,NM,0,44,Yes,N
20131104,21.8,35.4,1028.9,71960,28,5.05,6.67,1.91,14.6,11.5,29,NM,0,55,No,N
20131105,21.5,35.6,1029.8,37924,74,5.72,8.33,2.12,11.7,9.6,74,NM,0,43,No,N
20131106,21.6,35.5,1025.2,21561,66,5.58,8.33,1.64,7.5,6.1,30,NM,3,30,No,N
20131107,21.6,35.5,1013.7,54961,152,5.54,5.56,2.1,13.1,11.1,193,LQ,13,39,No,N
20131108,21.4,35.6,1021.1,14048,86,5.26,10,1.74,13.3,10.8,348,LQ,0,32,Yes,N
20131109,21,35.4,1027.4,25046,31,5.53,6.25,0.99,6.4,4.6,24,LQ,0,17,Yes,N
20131110,20.9,35.5,1021,50920,229,4.39,5.56,1.42,12.4,10.9,279,LQ,0,42,Yes,N
20131111,20.4,35.6,1025.1,50740,15,4.67,6.67,1.19,9.8,7.9,25,FQ,0,33,No,N
20131112,20.2,35.5,1017.8,14329,96,4.12,7.69,0.63,6.1,5.2,281,FQ,0,45,No,N
20131113,19.6,35.6,1027.5,3103,26,5.84,10,2.34,17,13.7,343,FQ,0,40,No,N
20131114,19.4,35.6,1032,17398,61,5.94,9.09,0.89,5.8,4.3,297,FM,0,26,No,N
20131115,19.5,35.6,1028.7,37902,102,5.38,9.09,0.62,2.5,1.8,45,FM,0,23,Yes,N
20131116,21.3,36.2,1024.4,7756,154,5.08,5.88,1.12,3.6,2.7,172,FM,140,25,Yes,N
20131117,22.2,36.3,1021.1,1669,139,5.26,6.67,1.32,3.6,2.7,265,FM,8,24,Yes,N
20131118,20.1,36.1,1011.6,21089,183,5.75,6.67,2.06,8.6,6.9,256,NM,0,31,No,N
20131119,21.2,36.3,1016.5,10530,10,5.12,6.67,1.97,14.3,12,4,FM,0,42,No,N
20131120,22.6,36.3,1025.9,9263,28,5.3,7.14,2.02,13.1,11.3,33,FM,0,47,No,N
20131121,22.7,36.3,1029.7,19138,92,6.06,11.43,1.88,8.4,7,84,FM,25,26,No,N
20131122,20.7,,1026.5,16868,76,6.66,10,1.27,1.7,1.3,359,FM,0,22,Yes,N
20131123,20.7,,1016.7,19211,190,4.3,5,1.04,12.2,9.7,12,FQ,0,38,Yes,N
20131124,21.8,36.3,1025.6,19601,11,6.15,7.69,2.65,19.3,14.6,345,FQ,0,44,Yes,N
20131125,21.7,36.4,1033.9,11425,19,5.75,7.14,1.7,12.3,9.3,1,FQ,0,31,No,N
20131126,20.7,,1023.9,8233,87,4.55,10,1.2,12.8,10.3,137,FQ,135,76,No,N
20131127,20.7,,996.3,4697,141,7.24,10,3.97,17.9,14.7,187,LQ,437,67,No,N
20131128,19.6,36.3,,16610,109.7,,,1.62,,,,LQ,0,39,No,N
20131129,20.7,,,10511,109.7,,,1.62,,,,LQ,0,38,Yes,N
20131130,20.1,36.3,,8221,109.7,,,1.62,,,,LQ,0,36,Yes,N
20131201,21,36.3,,5401,119.9,,,1.61,,,,NM,64,24,Yes,N
20131202,18.2,,,4322,119.9,,,1.61,,,,NM,10,27,No,N
20131203,22.3,36.2,,5474,119.9,,,1.61,,,,NM,0,17,No,N
20131204,18.2,,,2704,119.9,,,1.61,,,,NM,28,29,No,N
20131205,18.2,,,5122,119.9,,,1.61,,,,NM,0,18,No,N
20131206,22.2,36.3,,6077,119.9,,,1.61,,,,NM,0,47,Yes,N
20131207,18.2,,,4900,119.9,,,1.61,,,,LQ,28,62,Yes,N
20131208,21.2,36.3,,6123,119.9,,,1.61,,,,LQ,58,46,Yes,N
20131209,18.2,,1022.6,6039,62,6.46,8.33,1.26,1.7,0.9,252,LQ,0,20,No,N
20131210,19.2,36.3,1012.6,3354,205,4.83,6.67,1.65,13.4,11.4,252,FQ,30,35,No,N
20131211,18.2,,1030.7,3864,68,6.26,7.69,1.31,7.4,5.3,353,FQ,0,22,No,N
20131212,18.5,36.3,1025.1,6906,2,4.44,5.88,1.2,12.2,9.5,347,FQ,0,33,No,N
20131213,18.2,,1029.7,3277,77,4.65,8.33,1.16,9.5,7.6,315,FQ,0,29,Yes,N
20131214,18.2,,1025.8,1234,132,4.56,8.33,0.42,6.6,5.1,160,FM,302,68,Yes,N
20131215,18.4,36.3,1008.5,5872,119.9,99,99,1.61,15.6,13.6,274,FM,102,42,Yes,N
20131216,18.2,,1021.4,4564,132,4.65,9.09,1.38,11.8,9.5,328,FM,0,31,No,N
20131217,18.2,,1020.9,4723,227,4.35,4.17,1.17,10.5,8.5,235,NM,0,58,No,N
20131218,19.5,36.3,1022.2,460,192,6,8.33,2.33,13.4,11,337,FM,0,36,No,N
20131219,19.4,36.3,,6009,119.9,,,1.61,,,,FM,0,29,No,N
20131220,18.2,,,2493,119.9,,,1.61,,,,FM,0,24,Yes,N
20131221,19.9,36.3,,1472,119.9,,,1.61,,,,FM,0,33,Yes,N
20131222,21.1,36.3,,4234,119.9,,,1.61,,,,FM,41,42,Yes,N
20131223,18.7,36.3,,995,119.9,,,1.61,,,,FQ,33,57,No,N
20131224,18.2,36.3,,2625,119.9,,,1.61,,,,FQ,94,49,No,N
20131225,19,36.3,,2222,119.9,,,1.61,,,,FQ,0,43,No,N
20131226,18.2,,,2686,119.9,,,1.61,,,,FQ,28,26,No,N
20131227,18.2,,1028.2,1315,43,5.74,7.69,1.9,12.8,10.3,28,LQ,0,37,Yes,N
20131228,18.2,,1029.3,335,99,6.07,10,1.16,5.8,4.5,28,LQ,0,27,Yes,N
20131229,18.7,36.4,1013.8,2687,186,5.43,6.25,2.62,17.9,14.9,176,LQ,173,78,Yes,N
20131230,18.2,,1017.7,1295,139,5.88,7.69,1.34,6.2,3.9,335,NM,0,18,No,N
20131231,19.2,36.3,1022,1234,138,4.17,7.14,0.96,11,8.9,342,NM,0,24,No,N
20140101,15.5,99,1029.9,615,70,5.27,6.25,0.69,5.2,3.7,350,NM,13,22,No,N
20140102,15.5,,1013.4,1571,148,5.26,5.88,1.04,5.4,3.8,4,NM,274,22,No,N
20140103,15.5,,1018.2,1094,311,5.61,6.25,2.89,18.4,14.6,330,NM,8,59,Yes,N
20140104,15.5,99,1032,483,73,8.3,12.12,2.56,10.2,7.7,25,NM,0,33,Yes,N
20140105,15.5,99,1021.2,36,61,6.31,12.9,1.87,12.3,10.2,146,LQ,15,49,Yes,N
20140106,15.5,,,347,123.1,,,1.75,,,,LQ,8,67,No,N
20140107,15.5,,,49,123.1,,,1.75,,,,LQ,0,54,No,N
20140108,15.5,,,576,123.1,,,1.75,,,,LQ,0,22,No,N
20140109,15.5,,,1234,123.1,,,1.75,,,,FQ,0,36,No,N
20140110,15.5,,,300,123.1,,,1.75,,,,FQ,3,51,Yes,N
20140111,15.5,,,1234,123.1,,,1.75,,,,FQ,508,72,Yes,N
20140112,15.5,,,1234,123.1,,,1.75,,,,FM,0,41,Yes,N
20140113,15.5,,,271,123.1,,,1.75,,,,FM,0,15,No,N
20140114,15.5,,,226,123.1,,,1.75,,,,FM,211,37,No,N
20140115,15.5,,,643,123.1,,,1.75,,,,FM,0,13,No,N
20140116,15.5,,,631,123.1,,,1.75,,,,NM,0,33,No,N
20140117,15.5,,,1336,123.1,,,1.75,,,,FM,0,47,Yes,N
20140118,15.5,,,345,123.1,,,1.75,,,,FM,3,54,Yes,N
20140119,15.5,,,1234,123.1,,,1.75,,,,FM,0,47,Yes,N
20140120,15.5,,,485,123.1,,,1.75,,,,FM,0,59,No,N
20140121,15.5,,,459,123.1,,,1.75,,,,FM,25,55,No,N
20140122,15.5,,,1234,123.1,,,1.75,,,,FQ,0,58,No,N
20140123,15.5,,,878,123.1,,,1.75,,,,FQ,0,19,No,N
20140124,15.5,,,953,123.1,,,1.75,,,,FQ,0,32,Yes,N
20140125,15.5,,,1234,123.1,,,1.75,,,,LQ,0,71,Yes,N
20140126,15.5,,1017.3,178,172,6.67,10.81,2.11,6,3.6,315,LQ,0,51,Yes,N
20140127,15.5,99,1012.9,332,211,4.5,5.88,1.48,11.7,9.8,237,LQ,0,55,No,N
20140128,15.5,,1022.5,139,22,5.65,8.33,2.6,19,15.1,14,LQ,150,66,No,N
20140129,15.5,,1021.4,1609,30,5.63,8.33,2.56,17.2,14.5,343,NM,135,41,No,N
