stationname,LATITUDE,LONGITUDE,DATE,TimePRCP,PRCP,TimeTMax,TMAX,TimeTMin,TMIN,TimeWesd,WESD,TimeAwnd,AWND,Measurement Flag,Quality Flag,Source Flag,TimeWdf2,WDF2,TimeWT01,WT01,imeWT06,WT06,TimeWt02,WT02,TimeWt08,WT08,TimeWt03,WT03,TimeGeneral
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140510,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140511,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140512,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140513,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140514,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140515,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140516,9999,64,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140517,9999,213,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140518,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140519,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140520,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140521,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140522,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140523,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140524,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140525,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140526,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140527,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140528,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140529,9999,20,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140530,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140531,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140601,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140602,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140603,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140604,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140605,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140606,9999,264,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140607,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140608,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140609,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140610,9999,91,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140611,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140612,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140613,9999,127,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140614,9999,13,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140615,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140616,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140617,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140618,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140619,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140620,9999,239,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140621,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140622,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140623,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140624,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140625,9999,23,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140626,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140627,9999,48,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140628,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140629,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140630,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140701,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140702,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140703,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140704,9999,371,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140705,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140706,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140707,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140708,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140709,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140710,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140711,9999,277,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140712,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140713,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140714,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140715,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140716,9999,20,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140717,9999,97,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140718,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140719,9999,229,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140720,9999,76,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140722,9999,20,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140723,9999,61,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140724,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140725,9999,124,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140726,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140727,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140728,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140729,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140730,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140731,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140801,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140802,9999,295,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140803,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140804,9999,211,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140805,9999,36,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140806,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140807,9999,193,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140808,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140809,9999,23,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140810,9999,5,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140811,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140812,9999,28,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140813,9999,112,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140814,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140816,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140818,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140819,9999,91,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140820,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140821,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140822,9999,3,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140823,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140824,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140825,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140826,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140827,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140828,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140829,9999,15,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140830,9999,10,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140831,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140901,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140902,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140903,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140904,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140905,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140906,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140907,9999,224,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140908,9999,282,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140909,9999,584,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
MANTEO 2.5 WNW NC US,35.9178,-75.7044,20140910,9999,0,9999,-9999,9999,-9999,9999,-9999,9999,-9999, , , ,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999,-9999,9999
